label,comment_processed
1,九龙 大峡谷 整体 布局 不合理 精华 部分 需在 停车场 步行 下去 整个 过程 费腿 一言难尽 建议 行至 白龙 索道 乘坐 索道 返回 千万 不要 继续 往前 问 亲身 体验 继续 往前 白龙 索道 继续 下行 没什么 可看 两旁 玉米地 建筑工地 最后 到达 九龙 索道 
1,自然 景色 不错 出行 一定 查看 天气预报 做好 准备 预备 长袖 衣服 雨具 山上 气候变化 较大 带 老人 出行 乘坐 缆车 住宿 建议 不用 住 景区 价格 高 自驾 开车 选择 距离 较近 开放 龙峪湾 景区 附近 民宿 住宿 住宿 价格 实惠 房间 干净 整齐 吃饭 没有 选择 余地 只能 民宿 吃 价格 略贵些 接受 没 开车 选择 市里 居住 吃饭 十分 方便 相对 比较 实惠 
0,值得 再次 
0,还行 不累 
1,赶上 下雨天 上山 方便 云海 特别 漂亮 时间 不同 天气 感受 不同 美景 
1,西山 景区 景点 比较 
0,景区 观看 内容 非常 丰富 包括 白马寺 主 建筑 齐云塔 国际 佛殿 园 
1,热门 一个 景点 道家 仙山 值得 一玩 
1,遇上 下雨 没 看到 风景 晴天 应该 好看 山顶 挺 冷 下山 两边 小吃店 卖 价格 不算 贵 一碗 烩面 十几块 钱 总得来说 感觉 
1,文化 带给 感觉 龙门石窟 文化 取胜 石雕 艺术 珍宝 值得一看 河南 级 景区 当中 龙门石窟 值得 一去 地方 
1,历史 意义 手机 讲解 没有 讲解 觉得 没什么 
1,非常 棒 行程 值得 敬畏 地方 
1,白马寺 基本 分为 两片 景区 一片 中式 老 寺庙 齐云塔 法宝 阁 藏经阁 景点 另一边 东南亚 风格 新建 寺庙 包括 缅甸 印度 泰国 寺庙 内有 三个 国家 赠送 佛像 整体 感觉 不错 参观 导游 讲解 会 比较 
1,天下第一 寺院 名不虚传 底蕴 深厚 环境 清幽 没有 商业 气息 静静的 游览 感受 佛教文化 博大精深 累 不语 茶社 歇脚 值得 一去 
1,洛阳 白马寺 太 有名 好多 游客 每天 历史 太 悠久 这座 寺 
0,整体性 不错 时代感 门外 环境 不好 
1,白马寺 唐朝 天子 朝圣 皇家 寺庙 洛阳 寺庙 代表 值得 推荐 
1,龙门石窟 卢舍那 大佛 
0,这是 出行 多天 最差 一次 行程 游客 走 商业街 明明 直接 石门 导向 一直 指向 售票处 绕 一圈 走 入口 游玩 兴趣 少 一半 尤其 外地 游客 挣钱 无可厚非 做法 欠妥 不会 推荐 
1,景区 比较 储存 体力 
1,龙门石窟 价值 不必 以后 发现 自然风光 绝美 有点 遗憾 下午 地方 走 匆忙 时间 充裕 朋友 建议 东岸 坐坐 隔 河水 眺望 对岸 石窟 那种 感受 真的 不可多得 
1,辉宏 
1,洛阳 很多 名胜古迹 特别 白马寺 历史悠久 一定 看看 
1,心养 眼 一生 一次 老君山 会 明白 远 赴 人间 惊鸿 宴 一睹 人间 盛世 颜 河南 旅游 首选 老君山 下山 洛阳 
1,非常 美的 景色 正赶上 天气晴朗 自带 滤镜 风景 美不胜收 尤其 十里 画廊 一定 不要 错过 金顶 拍照 非常 好看 总得来说 值得 一去 
1,讲解 不错 详细 价值 起来 方便 
1,方便快捷 
0,太 垃圾 定 到位 几乎 没用 
1,九朝古都 国色天香 关帝庙 确实 历史悠久 
1,非常 尤其 国际 佛教 区 感觉 国外 
1,月 日 景色 一级 棒 一定 阴天 云雾 缭绕 山峰 直挺挺 一根 一根 伫立 烟雾 中 张家界 仙境 感觉 仿佛 画中游 美景 全在 山顶 两段 索道 一定 坐 直接 山顶 欣赏 美景 门票 两段 索道 往返 总价 元 推荐 指数 五颗星 
1,老君山 秀压 五岳 奇冠 三山 大自然 鬼斧神工 造就 景象 万千 奇山秀水 化 赋予 老君山 深厚 文化 内涵 老君山 更 被誉为 天下 名山 道教 圣地 十里 画屏 一步 一景 美不胜收 
1,非常 满意 赞 
1,价值 值得 
1,景区 太 节日 人多 
1,意义 
1,五一 人太多 景区 没有 限流 
1,白马寺 位于 洛阳 著名 寺庙 不错 地方 有名气 挺 
1,路标 更 明显 易懂 点 总体而言 物有所值 值得 一游 
1,悠久 历史 文化遗产 居然 外国 风格 迥异 建筑 
1,老君山 投资 巨大 十里 画廊 很美 好看 
1,有意思 壮观 手机 买票 进场 方便 
1,景色 不错 值得 推荐 体验 有趣 好玩 
1,景色 不错 每年 一次 值得 游览 
1,景区 四十 有点 贵 洛阳 肯定 关林庙 里面 二爷 值得 推荐 
1,风景 不错 十里 画廊 很漂亮 季节 山上 有点 冷 建议 带厚 一点 衣服 外套 
1,很赞 会 
1,不错 有点 值得一看 
1,绝对 河南 避暑胜地 瑞贝卡 住宿 环境 不错 满满的 氧 离子 含量 
1,据说 老子 李耳成 道 神秘 传说 
1,洛阳 白马寺 建筑风格 特色 洛阳 标志性 必玩 景点 
1,值得 一去 适合 避暑 日出 山风 注意 保暖 山顶 夜宿 人多 帐篷 有限 提前 预定 保险 人一多 没有 秩序 饭店 少 脏乱 物价 高 食物 紧缺 自带 保险 体验 一下 金顶 日出 会当 凌绝顶 一览 众山 
1,洛阳 值得 一去 六十岁 老人 周岁 以下 儿童 免费 教师 军人 半价 一个 特别 温度 城市 
1,不错 
1,白马寺 可谓 名副其实 天下第一 寺 
1,景色 树林 里 很多 带些 花露水 爬山 金殿 上山 全程 徒步 大概 需要 小时 下山 两种 选择 坐 滑道 做 索道 滑道 段元 做 完后 需要 小时 左右 山路 索道 元 需要 先 下山 一个 小时 左右 索道 索道 直接 山下 坐 游览车 回 酒店 
1,真正 佛教 圣地 香火 很旺 里面 供奉 佛祖 众多 充分体现 历史 文化 独具特色 印度 泰国 场馆 体验 东南亚 文化 特色 值得 推荐 前往 观光 
1,适宜 老少 爬 不累 坐 索道 难度 低 
1,值得 一游 里面 景点 
1,景点 经典 佛教 历史 见证 
1,远 赴 人间 惊鸿 宴 老君山 吃 泡面 哈哈哈 好玩 惊险刺激 特别 上山 路 一个 字 地方 有点 险恐 高 胆小 朋友 注意 不多 说 直接 图 
1,不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 
1,文化 意义 不错 加上 白居易 先生 体验 感 
1,冬日 里 白马寺 十分 清静 寺庙 钟声 响起 仿佛 置身 尘世 之外 
1,玉皇山 景色 氧吧 不错 空气 挺 
1,进去 看看 不错 
1,体验 景色 不错 有趣 好玩 值得 推荐 
1,不错 好评 携程 购票 逛 景点 非常 方便 满意 
1,心怀 诚心 忠肝义胆 
1,老君山 网红 打卡 山高水远 愿 远 赴 人间 惊鸿 宴 一睹 人间 盛世 颜 希望 带 心爱 一定 看好 天气预报 赶上 阴天 
1,历史 文化底蕴 深厚 值得 一游 
1,携程 订票 非常 方便 景区 游客 中心 直接 兑换 五一节 窗口 需要 排队 体验 乘坐 索道 一车 坐 八个 排队 需要 太 等待 购买 往返 索道 节省 体力 时间 爬 金顶 最少 需要 大概 二 小时 一路上 服务区 购买 食物 歇息 物价 不高 下山 坐 滑梯 直接 索道 口 景色 不错 一步 一景 期待 景区 里面 指引 标示 更 完备 增加 工作人员 智能化 引导 
1,游玩 性不高 洛阳 龙门石窟 毕竟 天下第一 石窟 值得 带 父母 一游 
1,中国 第一 古刹 皇家 官办 寺院 讲解 老师 专业 水平 高 值得 表扬 
0,白云山 风景区 位于 河南省 洛阳市 境内 风景优美 休闲 渡假 胜地 
1,震撼 慢慢 延着 历史 痕迹 仿佛 置身于 佛光 时代 诉说着 久违 佛音 
1,自古 羊城 第一 秀之称 山体 相当 宽阔 多座 山峰 组成 广东 最高峰 九连山 支脉 
1,导游 索佳惠 非常 认真负责 下午 五点 最后 一场 细致 讲解 一个 重要 景点 
1,感觉 不错 
1,景区 面积 不小 一个 老 寺庙 外加 一个 不能 登 塔 新建 各国 寺庙 
1,讲解员 高 老师 讲解 细致 耐心 整体 讲解 超出 分钟 详细 了解 白马寺 非常 棒 
1,公园 位于 洛阳市 嵩县 南部 伏牛山 腹地 原始 林区 总面积 平方公里 长江黄河 淮河 三大 流域 园内 动植物 品种 丰富 专家学者 誉为 自然 博物馆 被誉为 人间仙境 中原 名山 白云山 七个 奇峰 常年 白云 缭绕 颇 仙山 灵气 白云山 主峰 海拔 峰顶 白蛇 洞 相传 白蛇 修炼 之地 山上 一线天 金兔 拜 月 望夫石 天桥 白云洞 千年 银杏 乌曼 寺塔 景点 
1,跟着 旅行社 外出 已经 成 习惯 运气 特 遇到 一个 博学多才 导游 普通话 说得好 吐词 清晰 出口成章 漂亮 一路行 听 解说 尤如 听 一段 精彩 故事 索佳惠 
1,主要 两个 景点 玉皇顶 九龙 瀑布 很多 景点 说 适合 度假 修养 地方 玉皇顶 日出 白云山 整体 景色 很美去 流水 声音 九龙 瀑布 多个 小瀑布 组成 山下 走 深 完 玉皇顶 凌晨 来看 不了 日出 上午 出行 云海 超级 漂亮 感觉 云端 上面 两个 景点 相反 方向 建议 折中 地方 选择 住宿 山里 很多 宾馆 基本上 收费 手头 宽裕 更 建议 规模 度假 酒店 本来 旅游 这种 事情 图个 心情 住 不好 心情 热情 会 削减 一半 住 山里 白云 相比 宾馆 肯定 贵 不少 贵有 贵 理由 白天 山里 一天 晚上 优质 睡眠 相当 必要 
1,环境 非常 特别 幽静 交通 
1,导游 介绍 专业 
1,两段 索道 坐 第一段 索道 上去 路上 景色 好看 十里 画屏 特别 美 山上 冷 已经 结冰 记得 租 大衣 玻璃 栈道 推荐 上块 一人 有点 贵 
1,不错 一个 寺院 里面 景致 门票 元 
1,不错 还行 
1,老君山 天下无双 圣境 世界 第一 仙山 原名 景室 山 位于 十三 古都 洛阳 栾川县 县城 东南 三千米 处 仰慕 久 假期 报 短途 旅游团 打卡 导游 赵 热情 说话 风趣 幽默 讲解 详细 老君山 一天 逛 完 风景如画 不虚此行 
1,非常 一个 景点 历史 韵味 
1,历史 沉淀 会 陷入 沉思 之中 
1,挺不错 地方 金顶 震撼 体力 不够 建议 买 索道 票想 日出 金顶 上住 床位 一位 元 没有 卫生间 没有 淋浴 金顶 上面 卖 饭店 条件 简陋 一碗 杂酱 面元 洛阳 过去 县城 里面 住 第二天 滴滴 送到 售票处 换票 时 每人 付现金 元 保险费 司机 送到 索道 入口 每人 加 元 车费 
1,行程 短 洛阳 最好 看看 龙门石窟 白马寺 关林 适合 猎奇 心强 追忆 历史 朋友 园区 没什么 景致 文物 少带 知道 看看 不要 遗憾 心情 
1,值得 壮观 
0,售票处 景区 入口 远 不够 友好 
1,寺庙 一类 不感兴趣 龙门石窟 机会 感觉 一趟 洛阳 不去 白马寺 有点 遗憾 进去 之后 更 遗憾 没 走 
0,没有 意思 里边 空空如也 
1,洛阳 较为 有名 景点 佛教 传入 中国 兴建 第一座 寺院 白马寺 洛阳 火车站 可乘路 公交车 直达 景区 门口 公交站点 离得 有点 远 火车站 出发 大概 走 米左右 坐 公交 大概 需要 一个 小时 左右 沿路 穿过 洛阳 老城区 老城区 融入 不少 现代 商业 感到 略显 衰败 白马寺 门票 元人 景区 分为 白马寺 泰式 佛殿 印度 佛殿 缅甸 佛殿 四国 特色 佛殿 早上 游客 不算 景区 内可供 参观 场地 非常 随处 听到 弥弥 诵经声 可谓 佛教 胜地 值得 一去 
1,洛阳 来赏 古迹 关林 行程 景区 管理 有序 关公 千年 一直 民众 敬仰 香火不断 
1,老君山 非常 完美 奈斯 里 下次 
0,真的 讲解 到位 认真负责 态度 车辆 舒适 
1,景点 套餐 产品 非常 棒 主要 原因 讲解员 非常 非常 认真负责 每一处 景观 讲 细致入微 有问必答 两个 小时 参观 增长 不少 知识 值得 重点 推荐 
1,不值 票价 钱 饭店 饭店 没有 
1,白马寺 洛阳城 东 十多公里 处北 背 邙山 南临 洛水 夕阳西下 晚霞 映照在 白马寺 红墙 碧瓦 衬托 高大 苍翠 松柏 显得 整个 白马寺 庄严 肃穆 
1,龙门 火车站 过来 不远 拜拜 关公 洛阳 历史 实在 太 丰富 故事 太 门口 广场 很多 市民 健身 接地 气 喜欢 氛围 
1,开 索道 站 停车场 方便 乘坐 两次 索道 后达 十里 画屏 转 一圈 到达 金顶 道观 群 景色 超美 总体 超赞 景色 不错 有趣 好玩 
1,值得 一去 相信 看到 卢舍那 大佛 一刹那 会 震撼 
1,历史悠久 故事 多多 景色 不错 价格 适中 值得 一游 
1,慕名而来 
0,有点 景色 不错 
1,佛教 氛围 浓郁 看见 很多 烧香拜佛 
1,玉皇顶 很漂亮 九龙 瀑布 比较 黄山 暂时 没对 游客 开放 空气 十分 比较 凉爽 景区 售票处 景区 需要 坐车 大概 分钟 晕车 盘山公路 比较 难受 
1,壮观 值得 一去 
1,人山人海 人山人海 人山人海 人山人海 
1,风景 索道 很快 上山 不用 爬 点 上去 点多 下来 直接 开车 索道 站 山上 没有 想象 冷 可惜 雪都化 
1,洛阳市 白马寺 中国 第一 古刹 世界 佛教 圣地 洛阳 一定 白马寺 参观 
1,不错 人不多 河南 环境 不错 
1,前天 一个 人去 做 一个 游者 坐 公交 性价比 最高 元 空调 明堂 天堂 附近 公交站 坐 多分钟 公交 白马寺 我办 洛阳 旅游 年票 免费 进去 之后 先 参观 第一个 大殿 走 随意 进去 门后 院子 里面 有个 香炉 
1,环境 交通 便利 景色宜人 风景如画 空气清新 小桥流水 有山有水 建筑 保存 完好 导览 图 详细 一目了然 通俗易懂 石窟 保存 完好 管理 有序 观看 便利 工作人员 热情周到 值得 游玩 
1,年月日 平顶山市 驾车 返回 河津市 路过 洛阳 时 来到 白马寺 白马寺 位于 洛阳城 东 公里 国家 首批 级 景区 全国 重点 文物保护 单位 中国 第一 古刹 始建 东汉 公元 年 距今 多年 佛教 传人 中国 第一座 官办 寺院 称为 中国 佛教 祖庭 释源 武则天 出家为尼 庙里 新 修建 印度 泰国 缅甸 建筑风格 佛殿 
1,美的 地方 喜欢 
1,终于 龙门石窟 太 值得 
1,哈哈哈哈 哈哈哈 出游 太棒了 携程 观看 攻略 很棒 太 实用 乐 山势 险峻 登山 路 百分之八十 平 走路 累 景色 棒 更 学习 很多 道教 知识 住宿 特色 米 高空 酒店 意义 
0,有名 看看 骗子 假 和尚 太 千万别 上当 
0,太累 带 老人 景区 服务 不好 走路 太多 
1,个人 觉得 不错 称 古刹 历史 
1,老君山 云海 太美 上午 蒙蒙细雨 山上 全是 雾 看不见 下午 雾 慢慢 消散 金顶 一瞬间 太美 傍晚 云海 超 壮观 
1,栾川 年 旅游 发展 一直 不错 重渡 沟 鸡冠 洞 老君山 建设 不错 宣传 比较 到位 
1,非常 值得一看 机会 下次 还会 一次 洛阳 一座 惊喜 城市 玩 几天 节奏 好慢 真的 太 适合 居住 
1,讲 详细 没有 强 
0,古镇 比较 觉得 比较 普通 
1,景色 很漂亮 
1,值得 文化 历史 
1,非常感谢 导游 耐心 讲解 
0,说实话 讲解 随便 安排 
1,下雨天 游客 真的 热门 景点 石雕 真的 震撼 枉 此行 
1,携程 买票 太 方便 现场 买票 便宜 特别 往返 索道 套票 省去 很多 麻烦 直接 领取 刷 身份证 识别 买错 退 
1,服务 比较 负责 建议 配 耳麦 扩音器 
1,关老爷 之墓 景色 但来 洛阳 之处 
1,千年 古刹 里面 氛围 
1,龙门石窟 非常 值得一看 景区 设计 特别 不合理 入口 真正 景区 走 公里 路 往返 必经之路 浪费 游客 大量 时间 热门 景点 平日 游客 很多 
1,很棒 旅游 景区 景色 秀丽 历史 遗迹 
0,没有 抖 音视频 
1,大佛 名不虚传 非常 震撼 讲解 马丹阳 老师 非常 专业 历史背景 人物 事件 非常 清楚 全程 知识点 大人 孩子 听 下来 收获 很大 服务 非常 非常 耐心 棒 左右 太阳能 太阳能 灯亮 起来 景象 
0,娱乐 休闲 点少 
1,值得 一去 景色 漂亮 山上 住 一晚 云里雾里 比较 坐 索道 上去 
1,门票 白马寺 贵 没想到 讲解 值得 了解 一下 
1,龙门石窟 壮观 
0,老君山 想 云海 当天 大雾 风景 不错 登顶 心旷神怡 
1,白马寺 出名 肯定 不全是 佛法 精深 原因 内部 寺院 里 设计 装饰 一看 感觉 挺 环境 比较 优雅 有大 寺庙 感觉 
1,白马寺 洛阳市 中国 记载 第一座 官方 寺庙 
1,白马寺 号称 中国 第一 古刹 洛阳 标签 信佛教 非常 值得 一去 去处 白马寺 不仅仅 寺庙 非常 经典 景色 洛阳 一定 一次 
0,人太多 走 远要 穿过 商业区 
1,一定 平峰 时间 值得 细细品味 节假日 
1,景区 观光 游客 很多 比较 有序 古代 石雕 艺术 勘称 完美 值得 期待 下次 机会 欣赏 
1,夏天 更好 避暑 度假胜地 住宿 条件 性价比 低 人文 素质 有待 提高 
